,ref_id,client_division,description,vendor,contract_value,contract_date,type,date_won,currency
373,11517,Toronto Water,"AMENDMENT NO.2 - February 23, 2021 (NCP# 11517),Increased target value by $75,000.00 from $480,000.00 to $555,000.00 net of all taxes and charges, and,extended the validity date from March 31, 2021 to May 31, 2021.,All other terms and conditions remain the same.",bond paving  construction inc,555000.0,02/23/2021,non-competitive,,CAD
374,11422,Information & Technology,"For the provision of the SAP Analytics Cloud which is the future of SAP Lumira discovery and Dashboard,(Xcelsius) and roadmap for the next evolution of SAP Business Objects (BOBJ) for the period from,February 15, 2021 to February 14, 2022",,39967.1,02/23/2021,non-competitive,,CAD
375,11477,Transportation Services,"AMENDMENT - Added Line Item 30 to the PO in the amount of $255,000, net of HST, for an additional 1000 VISTA 48"" BLACK Self-Watering Desert Planters for the City's CafeTO Initiative, all in accordance with Quotation No. 2020-900-565.",equinox environmental industries ltd,255000.0,02/23/2021,non-competitive,,CAD
376,11265,Transportation Services,"For the provision of operational services for RESCU Transportation Operations Centre (TOC) from March,1, 2021 to September 30, 2021",parsons inc,834430.48,02/22/2021,non-competitive,,CAD
377,11397,Affordable Housing Office,"For the provision of the consulting services, community engagement, facilitation and consultation in,connection with multiple affordable and supportive housing projects for Phase 2 of its Modular Housing,Initiative",lura consulting,263676.0,02/22/2021,non-competitive,,CAD
378,11508,Transportation Services,"For the provision of Cartêgraph Annual Software Subscription, Maintenance and Support Services during,the period January 1, 2021 to December 31, 2025",applied geologics inc,269374.51,02/22/2021,non-competitive,,CAD
379,11505,Public Health,"For the provision of ACC Technical Services Inc's TPHBookings.ca licenses, hosting and maintenance for,the period from February 1, 2021 to January 31, 2024",acc technical services inc,61818.0,02/22/2021,non-competitive,,CAD
380,11158,Economic Development & Culture,"For the provision of Custodial Services required for various Scarborough locations and building types,throughout the City of Toronto for Economic Development & Culture (ED&C) from November 1, 2020 to,March 31, 2021",waterford services inc,49000.0,02/19/2021,non-competitive,,CAD
381,11202,Real Estate Services,For Work Already Completed to pay for an invoice for the exterior parking garage sign installed by WSI at Metro Hall on February 2028,wsi sign systems ltd,6691.0,02/18/2021,non-competitive,,CAD
382,11346,Emergency Medical Services,"For the provision of the Support, maintenance, upgrades for the Locution Automatic Voice Alerting System for the period from May 1, 2021 to April 30, 2020",locution systems inc,49476.0,02/18/2021,non-competitive,,CAD
383,11314,"Social Development, Finance & Administration",For the provision of the training in vicarious trauma to frontline workers as a part of the interdivisional 2023 Downtown East Action Plan,steve hall safety consultation serv,26040.0,02/18/2021,non-competitive,,CAD
384,11210,"Parks, Forestry & Recreation","For the provision of rental of large pumps and hoses to remove water on Toronto Island in 2019, all in accordance with Invoice No's. 25972, 25988, 25989, 25978, 25984 and 26002.",aquatech pump  power,28708.36,02/16/2021,non-competitive,,CAD
385,11499,Public Health,"For the provision of Courier Services required for the distribution and transportation of vaccine and,non-medical supplies from the central distribution and storage warehouse to mass immunization clinics across the City of Toronto.",r courier,200000.0,02/12/2021,non-competitive,,CAD
386,11506,Economic Development & Culture,"For the provision of Technical Support and Maintenance at a Bronze/Basic Level for the period of January,1, 2021 to December 31, 2025 all in accordance with the Service Agreement between the City of Toronto,and Minisis Inc. made on the 26th day of March, 2010, and Quotation # 2021001.COT01TSM.",minisis inc,57550.0,02/12/2021,non-competitive,,CAD
387,11516,Toronto Water,"For the provision of the supply and delivery of proprietary Original Equipment Manufacturing (OEM) parts and specialized services for equipment repair and maintenance at the Humber Wastewater Treatment Plant for the period from February 1, 2021 to February 1, 2022, with the option to renew for an additional four (4) one (1) year periods at the City's sole discretion; all in accordance with the Agreement effective February 1, 2021.",toromont,350000.0,02/01/2021,non-competitive,,CAD
388,11497,Public Health,"To provide supply, delivery and monthly rental of various goods to various vaccine sites identified by the City with the potential to add additional sites as required by the City.",dd party rentals,90000.0,02/11/2021,non-competitive,,CAD
389,11293,Long-Term Care Homes & Services,For the provision of the locksmith services for both Cummer Lodge Long-term Care Home and Fudger House Long-Term Care Home,lockup services inc,14600.19,02/11/2021,non-competitive,,CAD
390,11479,Information & Technology,"o extend the services of a Visualisation Specialist (Carlos Hernandez) for the Data Master Plan implementation project, for the period from February 5, 2021 to November 5, 2021",ian martin information technology,170625.0,02/11/2021,non-competitive,,CAD
391,11500,Public Health,"For the provision of supply and delivery of various signage that has been developed by Toronto Public,Health (TPH), for eleven (11) vaccine sites,",lamin8 services inc,165000.0,02/10/2021,non-competitive,,CAD
392,11404,Children’s Services,"For the repair and maintenance of appliances for the Toronto Early Learning and Child Care Centre,Services (TELCCSS) Child Care Centres for the period of February 9, 2021 to February 9, 2024",,150000.0,02/10/2021,non-competitive,,CAD
393,11138,Fire Services,"For the provision of the non-exclusive supply of all labour, materials, and equipment necessary to perform,Mechanical and Structural Safety Inspections, Repairs, and Certifications for various Technocrane,BIGMAX and Copma vehicle mounted lifting devices as and when required for various City of Toronto#s,Fleet Services Division",drive products,136000.0,02/09/2021,non-competitive,,CAD
394,10318,Transportation Services,"For work already completed for the services provided to fulfill the conditions listed on the approved,Environmental Assessment for the Gardiner Expressway and Lake Shore Boulevard East Reconfiguration,by the Minister of the Environment and Climate Change on November 22, 2017.",dillon consulting limited,9961.49,02/08/2021,non-competitive,,CAD
395,11292,Public Health,"For the provision of professional services to assist with the Tableau implementation & deployment related,to Tableau Software Licenses for Toronto Public Health.",tableau software llc,58800.0,02/08/2021,non-competitive,,CAD
396,11102,Toronto Building,For the provision of technical review of Building Code Commission (BCC) ruling # 19-31-1551 and to provide comments as to whether the decision complied with the Ontario Building Code and to develop alternatives to compliance with the prescribed minimum life and safety requirements of the Building Code for Toronto Building Division. All in accordance with Invoice No. 50023.,ldmg building code examiners,9000.0,12/16/2020,non-competitive,,CAD
397,11473,Solid Waste Management Services,"Option Period - For the supply, storage, and delivery of Retail Yellow Garbage Bag Tags and Envelopes",data direct group inc,19728.25,02/08/2021,non-competitive,,CAD
398,11495,Information & Technology,"AMENDMENT # 1 February 5, 2021 (NCPR 11495),Added line item 20 in the amount of $63,700.00 as previously approved on NCPR 10636 and extended the,services of Project Manager Michael Nigro until April 19, 2021.,PO value changed from $127,400.00 to $191.100.00.",si systems partnership,191100.0,02/05/2021,non-competitive,,CAD
399,10123,Toronto Water,"AUTHORITY: IE8.3 Adopted by City Council on October 29 and 30, 2019,For Supply of Proprietary Meter Reading Hardware System Upgrade, and Annual Maintenance and,Support for the period of October 29, 2019 to October 28, 2024, all in accordance with the Legal Agreement dated Jan. 26. 2021",aclara technologies llc,1200000.0,02/05/2021,non-competitive,,CAD
400,11134,City Planning,For work already completed for the peer review of an air emissions report in support of a site plan approval application at 25 Ontario St.,,2000.0,02/05/2021,non-competitive,,CAD
401,11463,Public Health,"Amendment - For the provision of a Change Management Consultant to continue lead training and change management activities for the transition from,the local CORES system to the provincial CCM system for three (3) months from January 15, 2021 to April,14, 2021,",,59892.0,02/05/2021,non-competitive,,CAD
402,11455,Municipal Licensing & Standards,"AMENDMENT # 1 February 3, 2021 - (NCPR 11455),Added line item 20 in the amount of $50,000.00 to continue the provision of e-Gift cards in various,denominations as and when required by Toronto Animal Services.,Target value changed from $50,000.00 to $100,000.00",rens pets depot rens feed and supplies ltd,100000.0,02/03/2021,non-competitive,,CAD
